date,S199,S200,S332B,S332BN,S332C,S332D,S332DX1,S12A,S12B,S12C,S12D,S333,S333N,S334,S343A,S343B,S344,S356,S333_T,S343B_T,S334_H,SWEVER4_stage,TSH_stage,NP62_stage,G620_water_level,NESRS1,NESRS2,S12A_T,S12B_T,S12C_T,S12D_T,S18C,NP205_rain,NP205_stage,NP205_PET,P33_rain,P33_stage,P33_PET
2024-03-21,150.54,0.0,106.43650793650794,0.0,10.08,239.23,0.0,150,123.0,357,527,187.84,160.56,0.0,105.27,175.54,111.7,389.93,8.28,9.16,8.15,2.29,2.29,3.49,7.35,7.92,7.93,9.37,9.39,9.42,9.47,78.5,0.0,6.993,3.08,0.0,7.179,3.08
2024-03-22,82.77,0.0,108.5652380952381,1.87,0.0,380.55,125.98,172,139.0,389,574,42.06,36.56,0.0,114.06,184.09,115.24,217.28,8.19,9.23,8.12,2.4,2.38,3.55,7.38,7.96,7.97,9.44,9.47,9.5,9.55,136.0,2.19,7.04,0.73,1.75,7.224,0.73
2024-03-23,0.0,0.0,110.69396825396827,241.54,167.67,563.37,300.49,234,183.0,469,707,0.0,0.0,0.0,146.61,221.05,118.78,0.0,8.39,9.41,8.35,2.7,2.69,3.82,7.75,8.36,8.3,9.69,9.73,9.77,9.82,206.60000000000002,1.99,7.307,2.41,4.17,7.552,2.41
2024-03-24,0.0,0.0,112.82269841269841,269.17,276.68,563.19,295.27,237,187.0,476,717,0.0,0.0,0.0,151.75,224.92,122.32,0.0,8.36,9.39,8.39,2.74,2.73,3.84,7.73,8.33,8.28,9.68,9.72,9.76,9.81,277.20000000000005,0.0,7.369,4.88,0.01,7.607,4.88
2024-03-25,0.0,0.0,114.95142857142858,266.31,277.66,555.24,292.31,231,180.0,465,694,0.0,0.0,0.0,154.16,222.18,125.87,0.0,8.33,9.37,8.29,2.72,2.71,3.86,7.69,8.26,8.22,9.66,9.69,9.73,9.77,347.8,0.0,7.348,4.24,0.0,7.559,4.24
2024-03-26,0.0,0.0,117.08015873015873,268.98,173.72,561.44,300.08,223,171.0,453,672,0.37,0.09,0.0,152.1,217.53,129.41,289.3,8.29,9.35,8.21,2.7,2.7,3.86,7.65,8.22,8.17,9.63,9.66,9.69,9.74,418.40000000000003,0.0,7.311,4.54,0.0,7.518,4.54
2024-03-27,0.0,0.0,119.2088888888889,267.13,0.0,552.27,306.79,216,166.0,444,653,21.81,17.78,0.0,148.79,213.35,131.27,395.85,8.28,9.34,8.19,2.67,2.68,3.86,7.62,8.17,8.14,9.61,9.64,9.67,9.72,489.0,0.0,7.277,4.26,0.0,7.487,4.26
2024-03-28,0.0,0.0,121.33761904761906,268.15,0.0,512.4,297.12,202,157.0,431,629,89.16,87.04,0.0,140.23,204.12,127.75,337.52,8.27,9.32,8.24,2.64,2.66,3.86,7.59,8.14,8.11,9.56,9.6,9.63,9.68,475.0,0.0,7.243,4.19,0.0,7.457,4.19
2024-03-29,0.0,0.0,123.46634920634921,266.35,0.0,432.75,199.36,197,153.0,423,619,112.52,101.7,0.0,135.81,199.56,123.83,388.66,8.27,9.29,8.18,2.61,2.64,3.85,7.55,8.11,8.08,9.55,9.58,9.61,9.65,417.0,0.0,7.208,5.38,0.0,7.422,5.38
2024-03-30,0.0,0.0,125.59507936507937,267.33,0.0,373.62,147.98,189,147.0,410,596,130.09,147.75,0.0,132.38,195.83,119.9,392.59,8.28,9.28,8.18,2.58,2.62,3.85,7.52,8.08,8.06,9.52,9.55,9.58,9.61,390.0,0.0,7.18,4.82,0.0,7.393,4.82
2024-03-31,0.0,0.0,127.72380952380954,267.17,0.0,314.01,68.37,182,141.0,399,582,152.14,148.56,0.0,127.77,192.88,115.98,390.68,8.27,9.26,8.17,2.55,2.6,3.83,7.49,8.05,8.05,9.5,9.52,9.55,9.58,365.0,0.0,7.151,5.07,0.0,7.365,5.07
2024-04-01,0.0,0.0,129.85253968253969,183.47,0.0,314.18,68.67,57,59.0,394,567,244.62,181.36,0.0,43.41,59.83,112.05,394.64,8.28,8.94,8.19,2.53,2.59,3.82,7.47,8.03,8.02,8.91,9.16,9.53,9.54,349.0,0.0,7.121,5.07,0.0,7.34,5.07
2024-04-02,0.0,0.0,131.98126984126984,111.57,0.0,313.99,68.17,0,0.0,399,567,244.46,187.12,0.0,0.0,0.0,108.58,392.18,8.27,8.78,8.2,2.51,2.57,3.8,7.44,8.01,8.01,8.8,8.94,9.55,9.54,278.0,0.0,7.098,5.2,0.0,7.319,5.2
2024-04-03,0.0,0.0,134.11,0.0,0.0,315.13,69.0,0,0.0,388,551,240.3,229.75,0.0,0.0,0.0,108.06,390.36,8.28,8.73,8.21,2.49,2.55,3.78,7.42,7.99,8.0,8.77,8.9,9.51,9.5,188.0,0.0,7.074,5.25,0.0,7.299,5.25
2024-04-04,0.0,0.0,134.0,93.46,0.0,313.21,68.06,0,0.0,393,560,243.99,231.38,0.0,0.0,0.0,108.06,395.11,8.27,8.71,8.22,2.52,2.57,3.8,7.42,7.99,7.99,8.76,8.89,9.53,9.52,350.0,0.2,7.06,3.07,0.11,7.289,3.07
2024-04-05,0.0,0.0,132.63,132.17,0.0,314.81,69.06,0,0.0,392,563,245.1,232.07,0.0,0.0,0.0,108.06,398.85,8.27,8.7,8.21,2.52,2.57,3.77,7.39,7.97,7.98,8.75,8.87,9.53,9.52,370.0,0.0,7.045,5.66,0.0,7.271,5.66
2024-04-06,0.0,0.0,134.76,134.29,0.0,315.96,70.02,0,0.0,383,553,291.32,276.18,0.0,0.0,0.0,108.06,395.24,8.27,8.68,8.22,2.5,2.56,3.76,7.37,7.96,7.97,8.74,8.85,9.5,9.49,347.0,0.0,7.02,5.66,0.0,7.251,5.66
2024-04-07,0.0,0.0,134.45,133.98,0.0,313.55,68.86,0,0.0,376,549,251.53,248.4,0.0,0.0,0.0,108.06,397.67,8.28,8.67,8.2,2.49,2.54,3.73,7.34,7.94,7.96,8.73,8.83,9.48,9.48,326.0,0.0,6.991,4.92,0.0,7.229,4.92
2024-04-08,0.0,0.0,116.14,115.72,0.0,313.83,69.83,0,0.0,369,545,244.31,249.13,0.0,0.0,0.0,108.06,394.06,8.27,8.66,8.18,2.47,2.53,3.71,7.32,7.93,7.95,8.72,8.82,9.46,9.47,253.0,0.0,6.969,4.84,0.0,7.209,4.84
2024-04-09,0.0,0.0,0.0,0.0,0.0,315.3,70.88,0,0.0,360,529,265.48,251.8,0.0,0.0,0.0,108.06,397.6,8.27,8.66,8.16,2.46,2.51,3.69,7.29,7.91,7.93,8.72,8.8,9.43,9.45,266.0,0.0,6.933,4.15,0.0,7.187,4.15
2024-04-10,0.0,0.0,0.0,0.0,0.0,312.67,69.52,0,0.0,350,506,298.81,292.31,0.0,0.0,0.0,107.02,392.37,8.27,8.65,8.18,2.44,2.5,3.67,7.27,7.89,7.91,8.71,8.79,9.41,9.38,132.0,0.0,6.893,4.75,0.0,7.169,4.75
2024-04-11,0.0,0.0,0.0,0.0,0.0,311.99,70.22,0,0.0,333,484,339.6,329.3,0.0,0.0,0.0,101.78,380.41,8.27,8.64,8.21,2.43,2.48,3.65,7.25,7.88,7.9,8.71,8.78,9.35,9.33,-23.5,0.04,6.854,4.02,0.0,7.154,4.02
2024-04-12,0.0,0.0,0.0,0.0,0.0,313.18,71.12,0,0.0,329,483,338.38,339.09,0.0,0.0,0.0,96.1,392.21,8.28,8.63,8.22,2.42,2.47,3.65,7.23,7.87,7.89,8.69,8.76,9.34,9.33,-38.7,0.0,6.82,5.78,0.0,7.139,5.78
2024-04-13,0.0,0.0,0.0,0.0,0.0,263.31,22.04,0,0.0,323,476,339.91,328.48,0.0,0.0,0.0,90.41,391.4,8.28,8.62,8.2,2.4,2.45,3.63,7.21,7.86,7.88,8.69,8.74,9.32,9.31,62.5,0.0,6.779,5.94,0.0,7.12,5.94
2024-04-14,0.0,0.0,0.0,0.0,0.0,245.52,0.0,0,0.0,316,466,321.58,310.65,0.0,0.0,0.0,84.73,392.56,8.26,8.62,8.18,2.39,2.43,3.59,7.19,7.84,7.87,8.68,8.73,9.3,9.28,253.0,0.0,6.747,5.5,0.0,7.1,5.5
2024-04-15,0.0,0.0,0.0,0.0,0.0,245.46,0.0,0,0.0,307,455,367.68,336.56,0.0,0.0,0.0,79.04,379.29,8.27,8.61,8.19,2.37,2.42,3.58,7.17,7.83,7.86,8.67,8.71,9.27,9.25,228.0,0.0,6.71,5.72,0.0,7.081,5.72
2024-04-16,81.09,0.0,0.0,0.0,0.0,242.72,0.0,0,0.0,299,445,351.93,319.3,0.0,0.0,0.0,73.36,391.28,8.27,8.6,8.17,2.35,2.4,3.56,7.15,7.81,7.85,8.66,8.72,9.25,9.23,183.0,0.0,6.673,5.63,0.0,7.065,5.63
2024-04-17,115.15,0.0,0.0,0.0,0.0,241.65,0.0,0,0.0,288,429,394.11,357.74,0.0,0.0,0.0,68.31,353.98,8.27,8.6,8.19,2.33,2.38,3.54,7.13,7.8,7.84,8.65,8.73,9.21,9.19,134.0,0.0,6.629,5.59,0.0,7.049,5.59
2024-04-18,110.12,0.0,0.0,0.0,0.0,248.65,0.0,0,0.0,275,414,424.36,396.19,0.0,0.0,0.0,65.72,307.73,8.26,8.59,8.21,2.31,2.36,3.51,7.11,7.78,7.83,8.64,8.71,9.17,9.15,104.0,0.0,6.586,5.2,0.0,7.033,5.2
2024-04-19,76.62,0.0,0.63,0.28,0.0,247.07,0.0,0,0.0,262,398,422.67,408.81,0.0,0.0,0.0,63.38,327.29,8.28,8.58,8.21,2.29,2.35,3.49,7.09,7.77,7.82,8.63,8.68,9.14,9.12,140.0,0.0,6.553,4.69,0.0,7.02,4.69
2024-04-20,76.64,0.0,0.0,0.0,0.0,244.44,0.0,0,0.0,247,379,445.84,407.25,0.0,0.0,0.0,61.04,319.17,8.27,8.57,8.21,2.27,2.33,3.48,7.08,7.76,7.82,8.63,8.66,9.1,9.08,51.4,0.0,6.517,4.52,0.0,7.004,4.52
2024-04-21,76.62,0.0,0.0,0.0,0.0,242.67,0.0,0,0.0,231,358,462.33,424.75,0.0,0.0,0.0,58.69,331.01,8.27,8.57,8.22,2.26,2.31,3.46,7.06,7.76,7.82,8.62,8.64,9.06,9.04,-7.46,0.0,6.485,5.31,0.0,6.993,5.31
2024-04-22,76.62,0.0,0.0,0.0,0.0,244.18,0.0,0,0.0,222,350,391.95,374.24,0.0,0.0,0.0,56.35,342.86,8.26,8.56,8.22,2.24,2.3,3.43,7.05,7.75,7.82,8.61,8.62,9.03,9.02,63.4,0.03,6.45,3.63,0.0,6.979,3.63
2024-04-23,76.64,0.0,0.0,0.0,0.0,243.39,0.0,0,0.0,217,344,406.16,397.79,0.0,0.0,0.0,27.23,290.11,8.27,8.56,8.19,2.22,2.28,3.42,7.03,7.75,7.84,8.61,8.61,9.05,9.02,-33.4,0.0,6.421,5.42,0.0,6.962,5.42
2024-04-24,76.6,0.0,0.0,0.0,0.0,219.32,0.0,0,0.0,205,332,395.66,410.21,0.0,0.0,0.0,0.0,351.43,8.28,8.55,8.21,2.2,2.26,3.4,7.0,7.74,7.82,8.6,8.6,9.01,9.0,-70.2,0.0,6.384,5.48,0.0,6.945,5.48
2024-04-25,76.57,0.0,0.0,0.0,0.0,190.21,0.0,0,0.0,193,319,410.94,404.33,0.0,0.0,0.0,0.0,316.06,8.26,8.54,8.2,2.19,2.24,3.38,6.99,7.74,7.82,8.59,8.59,8.98,8.97,-52.2,0.0,6.35,5.72,0.0,6.931,5.72
2024-04-26,63.54,0.0,0.0,0.0,0.0,191.03,0.0,0,0.0,180,301,438.57,412.88,0.0,0.0,0.0,0.0,295.2,8.28,8.53,8.19,2.17,2.23,3.37,6.97,7.73,7.82,8.59,8.57,8.94,8.92,-36.5,0.0,6.321,5.59,0.0,6.918,5.59
2024-04-27,38.03,0.0,0.0,0.0,0.0,191.6,0.0,0,0.0,169,289,418.09,388.06,0.0,0.0,0.0,0.0,285.62,8.27,8.53,8.17,2.17,2.21,3.34,6.96,7.72,7.8,8.57,8.56,8.91,8.89,-18.5,0.0,6.292,4.35,0.0,6.905,4.35
2024-04-28,30.41,0.0,0.0,0.0,0.0,189.87,0.0,0,0.0,157,274,437.91,416.97,0.0,0.0,0.0,0.0,264.88,8.27,8.52,8.16,2.16,2.19,3.32,6.94,7.71,7.79,8.56,8.55,8.88,8.85,-14.2,0.0,6.267,3.93,0.0,6.894,3.93
2024-04-29,0.01,0.0,0.0,0.0,0.0,187.82,0.0,0,0.0,145,261,466.53,438.24,0.0,0.0,0.0,0.0,267.59,8.27,8.51,8.17,2.14,2.17,3.31,6.92,7.7,7.79,8.55,8.53,8.84,8.81,4.19,0.0,6.234,5.01,0.0,6.883,5.01
2024-04-30,0.0,0.0,115.44,83.81,0.0,270.03,50.03,0,0.0,141,258,372.27,345.05,0.0,0.0,0.0,0.0,320.91,8.26,8.51,8.2,2.37,2.27,3.33,6.92,7.69,7.8,8.54,8.55,8.82,8.79,226.0,0.59,6.235,2.75,4.12,7.029,2.75
2024-05-01,0.0,0.0,107.91,107.33,0.0,411.86,168.7,0,0.0,146,267,282.66,274.63,0.0,0.0,0.0,0.0,395.71,8.23,8.51,8.14,2.47,2.35,3.42,7.01,7.77,7.82,8.56,8.59,8.89,8.86,629.0,0.05,6.295,4.064,0.02,7.179,4.064
2024-05-02,0.0,0.0,0.0,0.0,0.0,313.79,68.57,0,0.0,127,246,429.36,409.16,0.0,0.0,0.0,0.0,393.25,8.29,8.49,8.2,2.44,2.34,3.41,7.0,7.77,7.82,8.63,8.57,8.83,8.81,457.0,0.0,6.298,4.826,0.0,7.106,4.826
2024-05-03,0.0,0.0,0.0,0.0,0.0,306.43,69.7,0,0.0,115,234,407.37,381.31,0.0,0.0,0.0,0.0,392.9,8.28,8.48,8.19,2.41,2.32,3.41,6.99,7.76,7.81,8.62,8.53,8.8,8.78,388.0,0.01,6.284,5.08,0.0,7.056,5.08
2024-05-04,0.0,0.0,0.0,0.0,0.0,246.03,16.38,0,0.0,102,221,405.48,389.79,0.0,0.0,0.0,0.0,393.17,8.27,8.47,8.18,2.39,2.31,3.4,6.98,7.75,7.8,8.5,8.52,8.76,8.74,330.0,0.0,6.262,4.826,0.0,7.019,4.826
2024-05-05,0.0,0.0,0.0,0.0,0.0,223.59,0.0,0,0.0,90,206,412.08,398.35,0.0,0.0,0.0,0.0,372.7,8.27,8.45,8.18,2.37,2.29,3.4,6.96,7.73,7.8,8.49,8.49,8.72,8.69,272.0,0.0,6.243,5.08,0.0,6.988,5.08
2024-05-06,70.14,0.0,0.0,0.0,0.0,234.37,0.0,0,0.0,75,189,467.21,437.49,0.0,0.0,0.0,0.0,297.86,8.27,8.44,8.19,2.34,2.28,3.39,6.95,7.72,7.79,8.46,8.47,8.66,8.64,59.9,0.0,6.218,5.08,0.0,6.959,5.08
2024-05-07,151.98,0.0,0.0,0.0,0.0,245.19,0.0,0,0.0,62,173,488.51,461.58,0.0,0.0,0.0,0.0,284.26,8.28,8.42,8.2,2.32,2.26,3.38,6.93,7.71,7.78,8.44,8.45,8.6,8.58,12.8,0.0,6.187,4.572,0.0,6.936,4.572
2024-05-08,96.34,0.0,0.0,0.0,0.0,56.63,0.0,0,0.0,51,159,482.96,457.44,0.0,0.0,0.0,0.0,292.15,8.28,8.4,8.21,2.3,2.25,3.36,6.91,7.7,7.78,8.41,8.42,8.55,8.52,3.89,0.0,6.147,5.842,0.0,6.915,5.842
2024-05-09,64.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40,143,489.86,464.61,0.0,0.0,0.0,0.0,281.37,8.27,8.38,8.21,2.28,2.23,3.34,6.89,7.69,7.77,8.38,8.4,8.48,8.45,-21.6,0.0,6.1,5.842,0.0,6.897,5.842
2024-05-10,0.0,0.0,0.0,0.0,0.0,53.47,0.0,0,0.0,29,125,504.55,468.4,0.0,0.0,0.0,0.0,277.72,8.26,8.36,8.22,2.26,2.21,3.32,6.87,7.68,7.76,8.33,8.35,8.4,8.38,-72.1,0.0,6.055,5.588,0.0,6.879,5.588
2024-05-11,0.0,0.0,0.0,0.0,0.0,194.85,0.0,0,0.0,19,109,467.87,462.57,0.0,0.0,0.0,0.0,259.44,8.24,8.33,8.22,2.24,2.19,3.3,6.85,7.67,7.76,8.28,8.31,8.33,8.31,20.2,0.0,6.005,5.588,0.0,6.86,5.588
2024-05-12,38.14,0.0,0.0,0.0,0.0,242.96,0.0,0,0.0,13,98,473.39,436.96,0.0,0.0,0.0,0.0,112.31,8.21,8.29,8.16,2.22,2.17,3.26,6.83,7.66,7.75,8.24,8.25,8.27,8.26,-11.9,0.0,5.944,5.588,0.0,6.838,5.588
2024-05-13,24.96,51.79,0.0,0.0,0.0,244.23,0.0,0,0.0,10,89,431.42,405.05,0.0,0.0,0.0,0.0,131.54,8.19,8.26,8.12,2.2,2.16,3.24,6.81,7.65,7.75,8.21,8.22,8.24,8.22,-27.5,0.0,5.863,4.826,0.0,6.816,4.826
2024-05-14,0.0,76.73,0.0,0.0,0.0,245.59,0.0,0,0.0,7,76,423.84,406.05,0.0,0.0,0.0,0.0,33.83,8.12,8.22,8.09,2.18,2.14,3.22,6.79,7.64,7.73,8.15,8.15,8.16,8.14,-0.06,0.0,5.782,5.334,0.0,6.797,5.334
2024-05-15,0.0,76.75,0.0,0.0,0.0,215.41,0.0,0,0.0,5,66,380.19,400.96,0.0,0.0,0.0,0.0,0.0,8.06,8.18,8.06,2.16,2.12,3.21,6.77,7.62,7.7,8.09,8.09,8.1,8.08,-49.2,0.0,5.697,4.572,0.0,6.779,4.572
2024-05-16,0.0,76.74,0.0,0.0,0.0,189.98,0.0,0,0.0,4,58,354.23,376.18,0.0,0.0,0.0,0.0,0.0,8.02,8.13,8.02,2.12,2.09,3.19,6.75,7.61,7.68,8.05,8.04,8.05,8.03,-23.3,0.0,5.598,3.556,0.0,6.762,3.556
2024-05-17,0.0,76.72,0.09,0.09,0.0,190.75,0.0,0,0.0,5,53,339.05,372.09,0.0,0.0,0.0,0.0,0.0,8.0,8.09,7.99,2.09,2.07,3.18,6.73,7.59,7.66,8.03,8.02,8.03,8.02,-73.1,0.0,5.51,4.826,0.0,6.744,4.826
2024-05-18,0.0,76.69,0.0,0.0,0.0,190.78,0.0,0,0.0,4,46,284.61,316.31,0.0,0.0,0.0,0.0,0.0,7.96,8.04,7.95,2.07,2.05,3.16,6.72,7.57,7.63,7.99,7.98,7.98,7.96,-73.1,0.0,5.425,5.08,0.0,6.726,5.08
2024-05-19,0.0,76.68,0.0,0.0,0.0,191.68,0.0,0,0.0,3,40,245.26,277.71,0.0,0.0,0.0,0.0,0.0,7.94,7.99,7.93,2.04,2.03,3.13,6.7,7.55,7.61,7.95,7.94,7.95,7.93,-39.5,0.0,5.332,4.572,0.0,6.709,4.572
2024-05-20,0.0,60.41,0.0,0.0,0.0,190.75,0.0,0,0.0,2,34,154.98,260.63,0.0,0.0,0.0,0.0,0.0,7.89,7.94,7.88,2.02,2.01,3.11,6.68,7.53,7.58,7.89,7.89,7.9,7.89,-31.9,0.05,5.26,5.08,0.0,6.69,5.08
2024-05-21,0.0,74.1,0.0,0.0,0.0,190.16,0.0,0,0.0,3,32,209.0,291.7,0.0,0.0,0.0,0.0,0.61,7.88,7.9,7.86,2.04,2.08,3.1,6.66,7.51,7.56,7.9,7.89,7.9,7.88,-4.8,0.6,5.274,4.318,0.0,6.67,4.318
2024-05-22,0.0,112.23,0.0,0.0,0.0,191.2,0.0,0,0.0,3,28,137.77,260.2,0.0,0.0,0.0,0.0,0.0,7.86,8.04,7.82,2.24,2.19,3.12,6.65,7.5,7.54,7.88,7.87,7.88,7.85,-6.88,0.01,5.468,5.334,0.13,6.659,5.334
2024-05-23,0.0,76.79,0.0,0.0,0.0,191.93,0.0,0,0.0,3,24,160.38,256.7,0.0,0.0,0.0,0.0,0.0,7.82,8.02,7.79,2.43,2.2,3.09,6.63,7.48,7.53,7.84,7.83,7.84,7.82,-11.3,0.0,5.38,5.842,0.0,6.647,5.842
2024-05-24,0.0,76.75,0.0,0.0,0.0,88.82,0.0,0,0.0,2,19,167.51,255.6,0.0,0.0,0.0,0.0,0.0,7.78,7.96,7.76,2.37,2.19,3.07,6.61,7.46,7.5,7.8,7.79,7.8,7.77,5.39,0.0,5.268,5.842,0.0,6.629,5.842
2024-05-25,0.0,39.27,0.0,0.0,0.0,68.0,0.0,0,0.0,2,15,170.62,233.73,0.0,0.0,0.0,0.0,0.0,7.74,7.89,7.73,2.32,2.18,3.04,6.59,7.44,7.47,7.75,7.74,7.75,7.73,-35.0,0.0,5.165,5.08,0.0,6.61,5.08
2024-05-26,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0,0.0,2,13,161.93,237.17,0.0,0.0,0.0,0.0,0.0,7.71,7.83,7.71,2.27,2.16,3.02,6.57,7.42,7.44,7.72,7.71,7.72,7.7,-13.3,0.0,5.05,5.842,0.0,6.59,5.842
2024-05-27,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0,0.0,2,10,118.19,228.51,0.0,0.0,0.0,0.0,0.0,7.68,7.76,7.68,2.22,2.14,2.99,6.55,7.39,7.42,7.7,7.69,7.7,7.68,-46.7,0.06,4.949,5.334,0.0,6.575,5.334
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,9,174.95,223.14,0.0,0.0,0.0,0.0,0.0,7.66,7.71,7.66,2.24,2.12,2.97,6.53,7.41,7.4,7.68,7.67,7.68,7.65,36.0,0.0,4.882,4.572,0.0,6.568416666666667,4.572
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,9,223.66,253.86,0.0,0.0,0.0,0.0,0.0,7.68,7.69,7.67,2.28,2.11,2.94,6.52,7.41,7.39,7.71,7.69,7.71,7.69,48.2,0.0,4.789,5.334,0.0,6.561833333333333,5.334
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,9,239.98,266.25,0.0,0.0,0.0,0.0,0.0,7.68,7.67,7.66,2.24,2.11,2.92,6.51,7.39,7.38,7.72,7.71,7.72,7.7,-18.9,0.59,4.767,5.08,0.81,6.55525,5.08
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,12,221.07,246.15,0.0,0.0,0.0,0.0,0.0,7.68,7.77,7.63,2.2,2.1,2.91,6.51,7.37,7.36,7.71,7.7,7.71,7.68,-26.9,0.01,4.95,5.334,0.0,6.548666666666667,5.334
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,15,184.68,211.26,0.0,0.0,0.0,0.0,0.0,7.65,7.73,7.6,2.17,2.09,2.89,6.48,7.34,7.33,7.67,7.66,7.67,7.64,-14.8,0.0,4.863,5.334,0.0,6.542083333333333,5.334
2024-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,19,173.73,214.46,0.0,0.0,0.0,0.0,0.0,7.63,7.69,7.6,2.3,2.11,2.89,6.48,7.33,7.32,7.66,7.64,7.65,7.63,172.0,1.53,5.007,3.048,0.64,6.535500000000001,3.048
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0,0.0,6,27,198.98,232.84,0.0,0.0,0.0,0.0,0.0,7.63,7.91,7.62,2.31,2.15,2.9,6.48,7.33,7.32,7.67,7.65,7.66,7.64,28.8,0.25,5.673,4.318,0.07,6.528916666666667,4.318
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,33,184.88,220.39,0.0,0.0,0.0,0.0,0.0,7.63,7.88,7.61,2.29,2.15,2.88,6.46,7.32,7.33,7.66,7.65,7.65,7.63,-7.02,0.01,5.75,5.588,0.0,6.522333333333334,5.588
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,38,163.93,206.69,0.0,0.0,0.0,0.0,0.0,7.6,7.82,7.59,2.26,2.14,2.86,6.45,7.31,7.32,7.63,7.62,7.62,7.6,-14.5,0.41,5.719,4.572,0.0,6.515750000000001,4.572
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,45,151.37,206.01,0.0,0.0,0.0,0.0,0.01,7.59,7.77,7.58,2.23,2.12,2.84,6.43,7.28,7.29,7.62,7.6,7.61,7.59,-20.2,1.33,5.84,4.826,0.0,6.509166666666667,4.826
2024-06-07,0.68,3.4,1.98,1.35,0.0,155.82,41.26,0,0.0,7,54,138.63,210.66,0.0,0.0,0.0,0.0,0.0,7.59,7.93,7.58,2.2,2.1,2.84,6.43,7.27,7.29,7.65,7.6,7.61,7.58,-21.7,0.03,6.133,3.81,0.45,6.502583333333334,3.81
2024-06-08,27.13,89.6,0.82,0.34,0.0,310.65,77.9,0,0.0,10,68,162.45,214.63,0.0,0.0,0.0,0.0,0.0,7.6,7.94,7.59,2.24,2.13,2.88,6.43,7.26,7.3,7.67,7.62,7.63,7.6,-55.4,0.02,6.134,5.08,0.52,6.496,5.08
2024-06-09,46.16,125.18,114.88,91.28,0.0,359.42,109.56,0,0.0,13,84,161.9,205.84,0.0,0.0,0.0,0.0,50.3,7.64,7.87,7.64,2.23,2.12,2.92,6.43,7.38,7.44,7.68,7.66,7.67,7.64,171.0,0.0,6.098,3.81,1.14,6.533,3.81
2024-06-10,158.2,0.0,406.87,272.66,0.0,374.74,232.13,0,0.0,20,107,127.63,233.6,0.0,0.0,0.0,0.0,193.41,7.71,7.97,7.69,2.24,2.11,3.1,6.47,7.46,7.44,7.74,7.72,7.74,7.72,736.0,0.0,6.054,4.064,0.04,6.613,4.064
2024-06-11,225.74,0.0,364.26,231.92,0.0,493.38,281.5,0,0.0,67,185,265.09,320.23,0.0,0.0,0.0,0.0,309.73,7.92,8.14,7.91,2.25,2.12,3.15,6.54,7.51,7.62,7.93,7.88,7.95,7.92,411.0,3.86,6.243,0.254,2.83,6.669,0.254
2024-06-12,223.06,0.0,380.28,247.68,0.0,545.07,298.84,0,0.0,203,402,262.88,256.15,0.0,0.0,0.0,0.0,301.53,8.3,8.55,8.22,2.45,2.33,3.36,6.71,7.74,7.8,8.59,8.46,8.7,8.62,790.0,4.58,6.79,0.254,4.96,6.918,0.254
2024-06-13,178.448,0.0,362.69,232.75,0.0,503.1,286.67,0,0.0,316,648,0.0,0.0,0.0,0.0,0.0,-30.05,321.84,8.27,8.75,8.23,2.8,2.7,3.7,7.16,8.05,8.1,8.68,8.52,9.21,9.18,1940.0,0.68,7.114,1.524,1.53,7.221,1.524
2024-06-14,133.836,0.03,375.49,251.96,0.0,500.48,271.08,0,0.0,361,716,0.0,0.0,0.0,0.0,0.0,-63.45,518.98,8.3,8.75,8.22,2.7675,2.75,3.81,7.28,8.15,8.13,8.67,8.51,9.34,9.32,1890.0,0.23,7.144,2.794,0.19,7.247,2.794
2024-06-15,89.22400000000002,0.0,403.87,269.97,0.0,515.81,284.56,0,0.0,383,735,4.73,4.42,0.0,0.0,0.0,-27.74,523.57,8.26,8.74,8.17,2.735,2.79,3.86,7.28,8.21,8.1,8.51,8.51,9.39,9.36,1660.0,0.05,7.072,1.778,0.06,7.214,1.778
2024-06-16,44.61200000000002,0.0,399.91,267.47,0.0,557.28,317.12,0,0.0,396,739,67.09,53.3,0.0,0.0,0.0,7.98,529.85,8.27,8.74,8.16,2.7024999999999997,2.81,3.88,7.27,7.99,8.06,8.5,8.51,9.4,9.38,1170.0,0.0,6.991,4.064,0.0,7.188,4.064
2024-06-17,0.0,0.0,391.73,260.6,0.0,549.25,316.41,0,0.0,396,706,349.41,320.25,0.0,0.0,0.0,43.7,524.1,8.46,8.73,8.23,2.67,2.8,3.89,7.25,7.98,8.04,8.48,8.52,9.37,9.32,802.0,0.0,6.911,4.318,0.0,7.159,4.318
